id,dt,accel_x,accel_y,accel_z,accel_angle_x,accel_angle_y,accel_angle_z,angle_x,angle_y,angle_z,phase
3832,0.032,-880.0,-14620.0,9208.0,-57.68,2.92,0.0,-56.73,1.57,28.11,1
3833,0.031,-888.0,-14416.0,9600.0,-56.23,2.94,0.0,-55.0,1.42,28.13,1
3834,0.032,-956.0,-13736.0,9968.0,-53.91,3.22,0.0,-53.29,1.33,28.17,1
3835,0.029999997,-604.0,-13476.0,10364.0,-52.39,2.03,0.0,-51.59,1.14,28.22,1
3836,0.032,-688.0,-13608.0,10972.0,-51.07,2.25,0.0,-50.34,1.06,28.25,1
3837,0.032,-884.0,-13224.0,11392.0,-49.17,2.9,0.0,-48.88,0.96,28.31,1
3838,0.029999997,-1032.0,-13980.0,11764.0,-49.81,3.23,0.0,-47.59,0.94,28.4,1
3839,0.032,-712.0,-12008.0,12228.0,-44.43,2.38,0.0,-45.37,0.81,28.48,1
3840,0.032,-800.0,-12076.0,12640.0,-43.64,2.62,0.0,-43.98,0.73,28.46,1
3841,0.032,-540.0,-11592.0,13044.0,-41.6,1.77,0.0,-42.78,0.64,28.46,1
3842,0.031,-1272.0,-12348.0,14056.0,-41.18,3.89,0.0,-40.04,0.63,28.48,1
3843,0.031,-772.0,-11172.0,13984.0,-38.58,2.47,0.0,-38.43,0.51,28.51,1
3844,0.032,-588.0,-10716.0,14080.0,-37.25,1.9,0.0,-37.11,0.42,28.54,1
3845,0.032,-656.0,-10656.0,14612.0,-36.07,2.08,0.0,-35.59,0.34,28.54,1
3846,0.031,-416.0,-9736.0,14596.0,-33.69,1.36,0.0,-34.16,0.29,28.59,1
3847,0.031,-556.0,-9676.0,15156.0,-32.54,1.77,0.0,-32.02,0.19,28.62,1
3848,0.032,-468.0,-9032.0,15140.0,-30.81,1.52,0.0,-31.09,0.13,28.65,1
3849,0.031,-656.0,-9004.0,16544.0,-28.54,1.99,0.0,-29.4,-0.0,28.73,1
3850,0.031,-752.0,-9148.0,15576.0,-30.4,2.38,0.0,-28.54,-0.0,28.81,1
3851,0.032,-660.0,-8700.0,16452.0,-27.85,2.03,0.0,-27.42,-0.01,28.85,1
3852,0.031,-812.0,-9268.0,16336.0,-29.54,2.48,0.0,-26.02,0.04,28.99,1
3853,0.032,-612.0,-7892.0,16012.0,-26.22,1.96,0.0,-24.54,0.0,29.09,1
3854,0.029999997,-336.0,-6972.0,16264.0,-23.2,1.09,0.0,-23.19,-0.09,29.12,1
3855,0.032,-300.0,-6916.0,16172.0,-23.15,0.98,0.0,-21.2,-0.15,29.36,1
3856,0.032,-488.0,-6552.0,18112.0,-19.88,1.45,0.0,-19.59,-0.31,29.4,1
3857,0.029999997,12.0,-5248.0,16264.0,-17.88,-0.04,0.0,-17.31,-0.53,29.58,1
3858,0.032,-168.0,-5392.0,16776.0,-17.82,0.55,0.0,-15.14,-0.72,29.7,1
3859,0.032,-444.0,-4500.0,17428.0,-14.47,1.41,0.0,-13.09,-0.92,29.77,1
3860,0.031,-132.0,-4396.0,17852.0,-13.83,0.41,0.0,-11.89,-1.03,29.8,1
3861,0.031,484.0,-3176.0,17252.0,-10.43,-1.58,0.0,-10.1,-1.26,29.91,1
3862,0.032,-44.0,-3308.0,17572.0,-10.66,0.14,0.0,-8.39,-1.43,29.89,1
3863,0.031,704.0,-3476.0,18976.0,-10.37,-2.09,0.0,-6.57,-1.47,29.87,1
3864,0.031,-84.0,-2232.0,17844.0,-7.13,0.27,0.0,-4.61,-1.58,29.99,1
3865,0.029999997,192.0,-1488.0,18276.0,-4.65,-0.6,0.0,-3.79,-1.7,29.94,1
3866,0.032,72.0,-952.0,18324.0,-2.97,-0.22,0.0,-2.16,-1.89,29.97,1
3867,0.029999997,380.0,-824.0,18440.0,-2.56,-1.18,0.0,-0.2,-2.07,30.0,1
3868,0.029999997,496.0,-188.0,18108.0,-0.59,-1.57,0.0,1.65,-2.27,30.06,1
3869,0.031,400.0,1076.0,17540.0,3.51,-1.3,0.0,3.76,-2.45,30.1,1
3870,0.029999997,400.0,892.0,18036.0,2.83,-1.27,0.0,5.99,-2.6,30.08,1
3871,0.031,564.0,2304.0,17464.0,7.51,-1.83,0.0,8.62,-2.79,30.12,1
3872,0.028999997,784.0,3756.0,19608.0,10.84,-2.25,0.0,10.67,-2.93,30.23,1
3873,0.031,968.0,2656.0,18008.0,8.38,-3.04,0.0,12.53,-3.19,30.3,1
3874,0.031,980.0,3772.0,17932.0,11.86,-3.06,0.0,14.8,-3.47,30.31,1
3875,0.029999997,1112.0,3652.0,17612.0,11.69,-3.54,0.0,16.99,-3.82,30.41,1
3876,0.031,1168.0,4864.0,17268.0,15.7,-3.73,0.0,19.01,-4.01,30.3,1
3877,0.031,1248.0,5368.0,17608.0,16.91,-3.88,0.0,20.91,-4.23,30.24,1
3878,0.031,1380.0,5680.0,16800.0,18.62,-4.45,0.0,22.59,-4.36,30.19,1
3879,0.029999997,1324.0,7540.0,14488.0,27.4,-4.63,0.0,24.49,-4.62,30.13,1
3880,0.031,1544.0,6196.0,16676.0,20.3,-4.96,0.0,26.44,-4.85,29.94,1
3881,0.031,1340.0,7704.0,16340.0,25.17,-4.24,0.0,27.91,-5.0,29.81,1
3882,0.028999997,1440.0,7920.0,16308.0,25.82,-4.54,0.0,29.07,-5.15,29.74,1
3883,0.031,1492.0,8348.0,16232.0,27.12,-4.67,0.0,30.52,-5.28,29.54,1
3884,0.031,936.0,8564.0,16224.0,27.79,-2.92,0.0,32.03,-5.33,29.26,1
3885,0.029999997,1520.0,9160.0,14896.0,31.46,-4.97,0.0,33.56,-5.53,29.1,1
3886,0.029999997,1792.0,9276.0,15748.0,30.34,-5.6,0.0,35.05,-5.73,28.9,1
3887,0.031,1516.0,10108.0,14556.0,34.63,-4.89,0.0,36.58,-5.93,28.71,1
3888,0.031,1504.0,10332.0,15052.0,34.33,-4.71,0.0,37.66,-6.0,28.55,1
3889,0.031,1644.0,10384.0,14128.0,36.13,-5.36,0.0,38.87,-6.16,28.39,1
3890,0.029999997,1560.0,11120.0,14204.0,37.89,-4.94,0.0,40.21,-6.32,28.18,1
3891,0.032,1644.0,11044.0,13748.0,38.58,-5.33,0.0,41.12,-6.45,28.1,1
3892,0.031,1572.0,11132.0,13180.0,39.99,-5.21,0.0,42.16,-6.54,27.97,1
3893,0.029999997,1496.0,11668.0,13620.0,40.42,-4.77,0.0,43.01,-6.62,27.84,1
3894,0.031,1588.0,11752.0,13132.0,41.62,-5.15,0.0,43.93,-6.75,27.76,1
3895,0.031,1700.0,12004.0,13044.0,42.38,-5.48,0.0,44.51,-6.84,27.71,1
3896,0.032,1560.0,11776.0,12484.0,43.11,-5.19,0.0,45.19,-6.91,27.65,1
3897,0.029999997,1716.0,12244.0,12688.0,43.72,-5.56,0.0,45.79,-6.95,27.59,1
3898,0.031,1712.0,12040.0,12372.0,43.95,-5.66,0.0,46.22,-6.99,27.56,1
3899,0.031,1536.0,12292.0,12160.0,45.08,-5.08,0.0,46.88,-7.02,27.48,1
3900,0.029999997,1840.0,12612.0,12360.0,45.26,-5.95,0.0,47.42,-7.04,27.42,1
3901,0.032,1656.0,12460.0,12204.0,45.33,-5.42,0.0,47.72,-7.05,27.4,1
3902,0.031,1616.0,12784.0,12172.0,46.15,-5.23,0.0,48.35,-7.09,27.31,1
3903,0.031,1684.0,12956.0,11736.0,47.54,-5.5,0.0,49.06,-7.12,27.24,1
3904,0.029999997,1752.0,13192.0,11772.0,47.94,-5.66,0.0,49.61,-7.17,27.14,1
3905,0.032,1316.0,13168.0,11200.0,49.42,-4.35,0.0,49.98,-7.16,27.08,1
3906,0.031,1672.0,13220.0,11296.0,49.18,-5.49,0.0,50.34,-7.14,27.1,1
3907,0.031,1788.0,13324.0,11376.0,49.16,-5.83,0.0,50.88,-7.15,26.97,1
3908,0.029999997,1692.0,13280.0,10932.0,50.21,-5.62,0.0,51.18,-7.09,26.92,1
3909,0.031,1536.0,13328.0,11100.0,49.94,-5.06,0.0,51.44,-7.06,26.88,1
3910,0.032,1820.0,13512.0,11044.0,50.36,-5.95,0.0,51.66,-7.07,26.88,1
3911,0.029999997,1708.0,13424.0,10852.0,50.7,-5.65,0.0,51.79,-7.03,26.85,1
3912,0.031,1608.0,13308.0,10780.0,50.68,-5.36,0.0,52.14,-7.0,26.8,1
3913,0.031,1656.0,13688.0,10944.0,51.04,-5.4,0.0,52.46,-6.98,26.73,1
3914,0.031,1588.0,13552.0,10612.0,51.63,-5.27,0.0,52.68,-6.95,26.71,1
3915,0.031,1712.0,13800.0,10616.0,52.07,-5.62,0.0,52.94,-6.94,26.67,1
3916,0.031,1704.0,13632.0,10536.0,51.94,-5.65,0.0,53.23,-6.94,26.63,1
3917,0.031,1700.0,13748.0,10636.0,51.92,-5.59,0.0,53.38,-6.94,26.59,1
3918,0.031,1764.0,13916.0,10636.0,52.23,-5.75,0.0,53.48,-6.91,26.57,1
3919,0.031,1812.0,13744.0,10444.0,52.36,-5.99,0.0,53.63,-6.92,26.56,1
3920,0.031,1584.0,13768.0,10164.0,53.23,-5.29,0.0,53.64,-6.88,26.57,1
3921,0.031,1896.0,13992.0,10596.0,52.43,-6.17,0.0,53.84,-6.89,26.53,1
3922,0.029999997,1776.0,13908.0,10076.0,53.66,-5.9,0.0,53.91,-6.87,26.54,1
3923,0.031,1700.0,13872.0,10284.0,53.08,-5.62,0.0,54.04,-6.88,26.53,1
3924,0.032,1880.0,13992.0,10376.0,53.0,-6.16,0.0,54.13,-6.89,26.52,1
3925,0.031,1780.0,14072.0,10196.0,53.66,-5.85,0.0,54.16,-6.86,26.53,1
3926,0.029999997,1824.0,13792.0,10396.0,52.57,-6.03,0.0,54.18,-6.86,26.5,1
3927,0.031,1792.0,14040.0,10200.0,53.59,-5.9,0.0,54.22,-6.86,26.52,1
3928,0.031,1824.0,13800.0,10268.0,52.92,-6.05,0.0,54.17,-6.85,26.53,1
3929,0.032,1732.0,14148.0,10084.0,54.13,-5.69,0.0,54.21,-6.81,26.56,1
3930,0.029999997,1840.0,13896.0,9964.0,53.9,-6.14,0.0,54.31,-6.8,26.52,1
3931,0.031,1772.0,14028.0,10268.0,53.4,-5.82,0.0,54.36,-6.77,26.5,1
3932,0.031,1888.0,13984.0,10208.0,53.41,-6.22,0.0,54.43,-6.76,26.45,1
3933,0.029999997,1656.0,14108.0,10084.0,54.08,-5.45,0.0,54.46,-6.74,26.44,1
3934,0.032,1808.0,14124.0,10060.0,54.11,-5.95,0.0,54.46,-6.7,26.47,1
3935,0.031,1888.0,13968.0,9856.0,54.3,-6.3,0.0,54.43,-6.68,26.48,1
3936,0.031,1800.0,14012.0,10124.0,53.73,-5.94,0.0,54.35,-6.65,26.51,1
3937,0.029999997,1868.0,13980.0,10148.0,53.57,-6.17,0.0,54.37,-6.62,26.49,1
3938,0.031,1664.0,14124.0,10200.0,53.81,-5.46,0.0,54.42,-6.59,26.48,1
3939,0.031,1904.0,13768.0,9968.0,53.61,-6.39,0.0,54.42,-6.58,26.47,1
3940,0.029999997,1792.0,14108.0,9988.0,54.27,-5.92,0.0,54.38,-6.57,26.46,1
3941,0.031,1812.0,14236.0,10076.0,54.28,-5.93,0.0,54.32,-6.57,26.49,1
3942,0.031,1848.0,13816.0,10124.0,53.32,-6.16,0.0,54.33,-6.56,26.49,1
3943,0.032,1860.0,14132.0,10176.0,53.8,-6.1,0.0,54.31,-6.56,26.48,1
3944,0.029999997,1784.0,14064.0,10012.0,54.13,-5.9,0.0,54.31,-6.53,26.48,1
3945,0.031,1736.0,14164.0,10152.0,53.98,-5.69,0.0,54.32,-6.5,26.48,1
3946,0.031,1844.0,13968.0,10036.0,53.85,-6.12,0.0,54.32,-6.5,26.48,1
3947,0.032,1916.0,14100.0,10256.0,53.5,-6.27,0.0,54.23,-6.49,26.49,1
3948,0.029999997,1772.0,13980.0,9908.0,54.25,-5.9,0.0,54.24,-6.46,26.49,1
3949,0.031,1812.0,13880.0,9744.0,54.47,-6.1,0.0,54.23,-6.44,26.51,1
3950,0.031,1900.0,14064.0,10092.0,53.86,-6.26,0.0,54.14,-6.44,26.54,1
3951,0.029999997,1920.0,14044.0,10220.0,53.48,-6.31,0.0,54.1,-6.44,26.55,1
3952,0.031,1740.0,13924.0,9944.0,54.06,-5.81,0.0,54.08,-6.41,26.57,1
3953,0.031,1820.0,14112.0,10104.0,53.96,-5.99,0.0,54.08,-6.41,26.56,1
3954,0.031,1756.0,13904.0,9956.0,53.98,-5.86,0.0,54.05,-6.38,26.59,1
3955,0.029999997,1840.0,14132.0,10036.0,54.17,-6.06,0.0,54.13,-6.37,26.58,1
3956,0.031,1924.0,14096.0,10108.0,53.87,-6.33,0.0,54.1,-6.38,26.57,1
3957,0.032,1848.0,14284.0,9964.0,54.65,-6.06,0.0,54.0,-6.37,26.62,1
3958,0.031,1776.0,14000.0,9980.0,54.09,-5.9,0.0,53.87,-6.34,26.69,1
3959,0.029999997,2024.0,13828.0,10068.0,53.4,-6.75,0.0,53.79,-6.34,26.7,1
3960,0.031,1956.0,13952.0,10136.0,53.5,-6.47,0.0,53.72,-6.35,26.73,1
3961,0.031,1808.0,13996.0,9992.0,54.04,-6.0,0.0,53.6,-6.33,26.77,1
3962,0.029999997,1900.0,13812.0,10380.0,52.62,-6.28,0.0,53.44,-6.31,26.77,1
3963,0.031,1880.0,13932.0,10296.0,53.08,-6.19,0.0,53.28,-6.3,26.79,1
3964,0.031,1924.0,13828.0,10260.0,52.95,-6.38,0.0,53.1,-6.3,26.8,1
3965,0.032,2048.0,14060.0,10644.0,52.37,-6.62,0.0,52.79,-6.32,26.82,1
3966,0.029999997,1848.0,13992.0,10592.0,52.46,-6.01,0.0,52.25,-6.31,26.94,1
3967,0.031,2064.0,13352.0,10804.0,50.52,-6.85,0.0,51.68,-6.33,26.99,1
3968,0.031,2084.0,13812.0,10932.0,51.14,-6.75,0.0,50.95,-6.31,27.12,1
3969,0.029999997,2100.0,13524.0,11004.0,50.36,-6.87,0.0,50.1,-6.32,27.3,1
3970,0.032,2192.0,13148.0,11156.0,49.15,-7.24,0.0,49.3,-6.34,27.42,1
3971,0.031,2016.0,13300.0,11448.0,48.85,-6.55,0.0,48.41,-6.31,27.59,1
3972,0.031,2132.0,12960.0,11360.0,48.27,-7.05,0.0,47.46,-6.31,27.79,1
3973,0.029999997,2184.0,12496.0,11740.0,46.3,-7.26,0.0,46.5,-6.33,27.98,1
3974,0.032,2272.0,12628.0,11892.0,46.21,-7.46,0.0,45.14,-6.34,28.25,1
3975,0.031,2376.0,12012.0,11840.0,44.85,-8.02,0.0,44.28,-6.35,28.36,1
3976,0.031,2168.0,12236.0,12508.0,43.95,-7.06,0.0,43.39,-6.31,28.52,1
3977,0.029999997,2392.0,12084.0,12676.0,43.13,-7.78,0.0,42.55,-6.29,28.67,1
3978,0.031,2368.0,11772.0,13172.0,41.34,-7.63,0.0,41.54,-6.26,28.82,1
3979,0.032,2108.0,11564.0,12988.0,41.31,-6.91,0.0,40.19,-6.19,29.05,1
3980,0.029999997,2244.0,11196.0,13156.0,39.99,-7.4,0.0,38.97,-6.11,29.26,1
3981,0.031,2388.0,11048.0,13536.0,38.79,-7.78,0.0,37.89,-6.09,29.42,1
3982,0.031,2420.0,10984.0,14132.0,37.46,-7.7,0.0,36.91,-6.06,29.58,1
3983,0.032,2476.0,10588.0,14084.0,36.52,-8.0,0.0,35.76,-6.05,29.76,1
3984,0.029999997,2020.0,10308.0,14040.0,36.01,-6.62,0.0,34.66,-5.85,29.86,1
3985,0.031,2576.0,9748.0,14424.0,33.64,-8.42,0.0,33.18,-5.83,30.06,1
3986,0.031,2152.0,9468.0,13448.0,34.81,-7.45,0.0,32.14,-5.67,30.18,1
3987,0.028999997,2364.0,9520.0,15104.0,31.91,-7.54,0.0,30.58,-5.69,30.33,1
3988,0.031,2424.0,9280.0,15376.0,30.8,-7.69,0.0,28.9,-5.69,30.5,1
3989,0.031,2384.0,8668.0,15564.0,28.83,-7.62,0.0,27.14,-5.62,30.63,1
3990,0.029999997,2496.0,8160.0,15384.0,27.64,-8.16,0.0,25.86,-5.64,30.71,1
3991,0.029999997,2416.0,7760.0,15692.0,26.05,-7.86,0.0,24.48,-5.61,30.84,1
3992,0.031,2416.0,7612.0,16144.0,25.0,-7.71,0.0,23.49,-5.6,30.97,1
3993,0.031,2492.0,7160.0,16312.0,23.46,-7.96,0.0,22.23,-5.56,31.09,1
3994,0.029999997,2352.0,6724.0,16688.0,21.75,-7.45,0.0,21.2,-5.55,31.18,1
3995,0.031,2264.0,6452.0,16732.0,20.91,-7.2,0.0,20.12,-5.51,31.3,1
3996,0.031,2396.0,6264.0,17188.0,19.85,-7.46,0.0,18.96,-5.48,31.4,1
3997,0.031,2324.0,5868.0,17004.0,18.88,-7.36,0.0,17.87,-5.45,31.52,1
3998,0.029999997,2392.0,5548.0,17232.0,17.69,-7.53,0.0,16.44,-5.49,31.6,1
3999,0.031,2796.0,4968.0,16676.0,16.37,-9.13,0.0,16.18,-5.45,31.67,1
4000,0.031,2128.0,5288.0,16860.0,17.28,-6.87,0.0,15.84,-5.44,31.75,1
4001,0.031,2320.0,4944.0,16968.0,16.1,-7.48,0.0,15.35,-5.45,31.79,1
4002,0.028999997,2268.0,4780.0,17444.0,15.2,-7.15,0.0,14.77,-5.42,31.9,1
4003,0.031,2196.0,4516.0,17264.0,14.55,-7.02,0.0,14.06,-5.42,31.99,1
4004,0.032,2156.0,4172.0,17912.0,13.02,-6.69,0.0,13.13,-5.36,32.06,1
4005,0.029999997,1868.0,3584.0,17448.0,11.54,-5.99,0.0,11.86,-5.13,32.08,1
4006,0.031,1904.0,3956.0,17616.0,12.59,-6.02,0.0,10.96,-5.01,32.17,1
4007,0.031,1988.0,2908.0,17852.0,9.2,-6.27,0.0,9.35,-4.8,32.21,1
4008,0.031,1816.0,2768.0,18116.0,8.64,-5.66,0.0,8.49,-4.67,32.26,1
4009,0.029999997,2120.0,2032.0,18072.0,6.37,-6.65,0.0,6.65,-4.38,32.3,1
4010,0.029999997,2180.0,2544.0,17976.0,8.0,-6.85,0.0,5.38,-4.11,32.35,1
4011,0.031,1564.0,1900.0,18064.0,5.98,-4.92,0.0,4.89,-3.99,32.39,1
4012,0.029999997,1844.0,1548.0,17864.0,4.93,-5.87,0.0,4.44,-3.92,32.41,1
4013,0.031,1580.0,1488.0,18204.0,4.66,-4.94,0.0,3.88,-3.81,32.42,1
4014,0.029999997,1728.0,1068.0,18216.0,3.34,-5.41,0.0,3.49,-3.72,32.42,1
4015,0.031,1616.0,1264.0,18220.0,3.95,-5.06,0.0,3.34,-3.69,32.41,1
4016,0.029999997,1608.0,1288.0,18008.0,4.07,-5.09,0.0,3.13,-3.64,32.37,1
4017,0.029999997,1520.0,1008.0,18320.0,3.14,-4.74,0.0,3.03,-3.59,32.31,1
4018,0.031,1356.0,1216.0,18144.0,3.82,-4.26,0.0,2.88,-3.56,32.31,1
4019,0.029999997,1552.0,1192.0,18308.0,3.71,-4.84,0.0,2.68,-3.56,32.29,1
4020,0.031,1448.0,816.0,18124.0,2.57,-4.56,0.0,2.55,-3.55,32.23,1
4021,0.029999997,1504.0,1212.0,17756.0,3.89,-4.83,0.0,2.55,-3.46,32.24,1
4022,0.031,1388.0,852.0,18212.0,2.67,-4.35,0.0,2.46,-3.29,32.22,1
4023,0.028999997,1364.0,840.0,17840.0,2.69,-4.37,0.0,2.32,-3.07,32.16,1
4024,0.031,1320.0,632.0,18388.0,1.96,-4.1,0.0,2.34,-2.85,32.1,1
4025,0.029999997,1240.0,288.0,17984.0,0.92,-3.94,0.0,2.37,-2.51,31.95,1
4026,0.028999997,1236.0,-992.0,19332.0,-2.93,-3.65,0.0,2.29,-2.02,31.7,1
4027,0.031,628.0,896.0,17404.0,2.95,-2.06,0.0,2.99,-1.43,31.49,1
4028,0.031,808.0,1632.0,17652.0,5.28,-2.61,0.0,3.5,-0.76,31.26,1
4029,0.029999997,884.0,1420.0,18828.0,4.31,-2.68,0.0,4.13,-0.14,31.06,1
4030,0.029999997,856.0,1800.0,20540.0,5.0,-2.38,0.0,4.72,0.56,30.52,1
4031,0.029999997,-168.0,2216.0,17712.0,7.13,0.54,0.0,5.47,1.18,30.24,1
4032,0.029999997,-148.0,2212.0,17760.0,7.1,0.47,0.0,5.9,1.76,30.1,1
4033,0.028999997,-356.0,2228.0,17976.0,7.06,1.13,0.0,6.11,2.22,30.06,1
4034,0.029999997,-736.0,1472.0,17652.0,4.76,2.38,0.0,6.22,2.74,30.04,1
4035,0.031,-300.0,2428.0,17996.0,7.68,0.95,0.0,6.49,3.48,30.07,1
4036,0.028999997,-604.0,2096.0,18396.0,6.5,1.87,0.0,6.59,4.18,29.94,1
4037,0.029999997,-1360.0,2348.0,18316.0,7.29,4.21,0.0,6.51,5.13,29.61,1
4038,0.029999997,-1632.0,3052.0,17476.0,9.86,5.26,0.0,6.53,6.13,29.37,1
4039,0.031,-2408.0,2752.0,16288.0,9.49,8.29,0.0,6.33,7.43,29.26,1
4040,0.028999997,-2236.0,1820.0,18116.0,5.69,7.0,0.0,6.2,7.93,29.29,1
4041,0.031,-1748.0,3228.0,16512.0,11.0,5.93,0.0,6.4,8.67,29.52,1
4042,0.029999997,-2744.0,1784.0,17636.0,5.71,8.8,0.0,6.28,9.76,29.59,1
4043,0.029999997,-2876.0,1596.0,18080.0,4.98,9.0,0.0,6.32,10.94,29.45,1
4044,0.031,-3176.0,1852.0,18160.0,5.74,9.87,0.0,6.19,11.96,29.27,1
4045,0.029999997,-3828.0,676.0,18220.0,2.08,11.86,0.0,5.03,13.41,28.98,1
4046,0.031,-3916.0,1640.0,17092.0,5.34,12.85,0.0,4.8,14.57,28.55,1
4047,0.029999997,-3380.0,1040.0,17680.0,3.31,10.8,0.0,3.03,15.58,28.07,1
4048,0.029999997,-4772.0,1468.0,15956.0,5.04,16.58,0.0,0.8,16.95,27.54,1
4049,0.031,-5220.0,-216.0,16864.0,-0.7,17.2,0.0,-1.66,18.15,27.31,1
4050,0.029999997,-7436.0,-4148.0,14140.0,-14.55,26.78,0.0,-7.21,19.7,27.05,1
4051,0.032,-5552.0,-1892.0,17144.0,-5.99,17.84,0.0,-10.63,21.19,27.14,1
4052,0.032,-6680.0,-2944.0,14604.0,-10.39,24.15,0.0,-11.28,22.79,26.99,1
4053,0.032,-5960.0,-1464.0,16816.0,-4.69,19.45,0.0,-9.64,24.24,26.8,1
4054,0.029999997,-6996.0,-3984.0,14040.0,-14.25,25.61,0.0,-8.93,25.81,26.57,1
4055,0.031,-6964.0,-2776.0,15576.0,-9.24,23.76,0.0,-8.61,27.21,26.62,1
4056,0.032,-7636.0,-3528.0,16220.0,-11.13,24.7,0.0,-8.81,28.54,26.62,1
4057,0.029999997,-7688.0,-2752.0,15024.0,-9.26,26.72,0.0,-9.03,29.82,26.66,1
4058,0.031,-7852.0,-2216.0,15176.0,-7.39,27.11,0.0,-8.5,30.77,27.17,1
4059,0.032,-9352.0,-2652.0,14716.0,-8.65,32.02,0.0,-8.16,31.77,27.74,1
4060,0.031,-9244.0,-3144.0,14152.0,-10.54,32.52,0.0,-7.47,33.12,28.19,1
4061,0.031,-9924.0,-2672.0,15000.0,-8.45,33.08,0.0,-6.57,34.52,28.61,1
4062,0.031,-9676.0,-1644.0,13936.0,-5.53,34.59,0.0,-5.45,35.78,29.15,1
4063,0.031,-10032.0,-1104.0,14500.0,-3.58,34.6,0.0,-4.67,37.05,29.71,1
4064,0.032,-10680.0,-1988.0,14296.0,-6.36,36.5,0.0,-4.47,38.52,30.07,1
4065,0.031,-10908.0,-1292.0,13780.0,-4.2,38.24,0.0,-3.85,39.89,30.3,1
4066,0.032,-11624.0,-1344.0,13388.0,-4.33,40.82,0.0,-3.23,41.22,30.76,1
4067,0.031,-11236.0,-2900.0,14092.0,-9.14,37.99,0.0,-3.68,42.55,30.52,1
4068,0.032,-12388.0,-240.0,13252.0,-0.76,43.07,0.0,-3.9,44.06,30.19,1
4069,0.031,-11940.0,-1356.0,12664.0,-4.45,43.15,0.0,-3.97,45.32,30.21,1
4070,0.031,-11900.0,-1668.0,11344.0,-5.79,46.06,0.0,-4.29,46.6,29.91,1
4071,0.032,-12596.0,-900.0,11592.0,-3.01,47.29,0.0,-5.53,47.88,29.65,1
4072,0.029999997,-11780.0,-980.0,10576.0,-3.54,47.96,0.0,-5.84,49.23,29.6,1
4073,0.032,-13232.0,-2284.0,12696.0,-7.1,45.73,0.0,-6.21,50.23,29.58,1
4074,0.032,-12448.0,-1980.0,10656.0,-6.89,48.95,0.0,-6.24,50.81,29.54,1
4075,0.031,-12376.0,-960.0,10040.0,-3.45,50.82,0.0,-6.11,51.37,29.55,1
4076,0.031,-13116.0,-204.0,9748.0,-0.72,53.37,0.0,-5.5,52.16,30.02,1
4077,0.031,-11888.0,-2860.0,9644.0,-10.58,49.76,0.0,-5.19,52.5,30.51,1
4078,0.032,-12624.0,-1232.0,8684.0,-4.6,55.21,0.0,-4.94,53.4,30.94,1
4079,0.031,-13452.0,-472.0,9692.0,-1.63,54.2,0.0,-4.08,54.25,31.61,1
4080,0.029999997,-13260.0,-1204.0,10312.0,-4.1,51.94,0.0,-3.49,54.75,32.16,1
4081,0.032,-12952.0,-448.0,8992.0,-1.63,55.2,0.0,-3.12,55.43,32.53,1
4082,0.031,-13768.0,776.0,9656.0,2.64,54.87,0.0,-2.58,56.15,32.95,1
4083,0.031,-13768.0,-896.0,8288.0,-3.19,58.81,0.0,-2.31,56.85,33.44,1
4084,0.029999997,-13928.0,-604.0,8524.0,-2.12,58.47,0.0,-2.15,57.71,33.56,1
4085,0.032,-15032.0,-4.0,9688.0,-0.01,57.2,0.0,-2.0,58.35,33.64,1
4086,0.029999997,-14384.0,-372.0,9208.0,-1.25,57.35,0.0,-1.89,58.61,33.87,1
4087,0.029999997,-14100.0,-492.0,9412.0,-1.66,56.24,0.0,-1.72,58.87,34.03,1
4088,0.032,-14404.0,52.0,8904.0,0.18,58.28,0.0,-1.43,59.07,34.1,1
4089,0.029999997,-13624.0,172.0,7564.0,0.63,60.95,0.0,-1.01,59.75,34.14,1
4090,0.031,-14084.0,-592.0,8760.0,-2.04,58.06,0.0,-0.83,60.11,34.23,1
4091,0.029999997,-14228.0,80.0,8556.0,0.28,58.98,0.0,-0.6,60.33,34.16,1
4092,0.029999997,-14436.0,556.0,8988.0,1.87,58.04,0.0,-0.36,60.41,34.25,1
4093,0.031,-14416.0,-272.0,8336.0,-0.94,59.95,0.0,-0.11,60.82,34.37,1
4094,0.029999997,-14128.0,84.0,7836.0,0.3,60.98,0.0,0.03,61.18,34.35,1
4095,0.031,-14480.0,536.0,8112.0,1.85,60.69,0.0,0.15,61.4,34.39,1
4096,0.029999997,-14476.0,436.0,7828.0,1.52,61.56,0.0,0.31,61.72,34.42,1
4097,0.031,-14380.0,536.0,7788.0,1.88,61.5,0.0,0.45,62.03,34.48,1
4098,0.028999997,-14352.0,-220.0,7968.0,-0.77,60.95,0.0,0.45,62.2,34.53,1
4099,0.031,-14696.0,680.0,7540.0,2.36,62.74,0.0,0.57,62.5,34.54,1
4100,0.029999997,-14604.0,524.0,7984.0,1.8,61.28,0.0,0.69,62.73,34.64,1
4101,0.029999997,-14620.0,260.0,7880.0,0.9,61.66,0.0,0.85,62.86,34.68,1
4102,0.029999997,-14840.0,680.0,7308.0,2.35,63.68,0.0,1.0,63.07,34.69,1
4103,0.031,-14676.0,568.0,7412.0,1.98,63.14,0.0,1.27,63.37,34.87,1
4104,0.029999997,-14588.0,48.0,7696.0,0.17,62.19,0.0,1.26,63.4,34.94,1
4105,0.028999997,-14464.0,236.0,7032.0,0.84,64.06,0.0,1.29,63.5,34.94,1
